flag,filename,malware,ip,long_domain,port,blank_href 
n,029600,0,0,0,1,2
n,029601,0,0,0,1,0
n,029602,0,0,0,1,0
n,029603,0,0,0,1,2
n,029604,0,0,0,1,0
n,029605,0,0,0,1,0
n,029606,0,0,0,1,0
n,029607,0,0,0,1,9
n,029608,0,0,0,1,0
n,029609,0,0,0,1,0
n,029610,0,0,0,1,0
n,029611,0,0,0,1,0
n,029612,0,0,0,1,0
n,029613,0,0,0,1,0
n,029614,0,0,0,1,0
n,029615,0,0,0,1,0
n,029616,0,0,0,1,4
n,029617,0,0,0,1,0
n,029618,0,0,0,1,5
n,029619,0,0,0,1,2
n,029620,2,0,0,1,0
n,029621,0,0,0,1,2
n,029622,0,0,0,1,0
n,029623,0,0,0,1,1
n,029624,0,0,0,1,0
n,029625,0,0,0,1,2
n,029626,0,0,0,1,1
n,029627,0,0,0,1,0
d,029628,4,0,0,1,0
n,029629,0,0,0,1,0
n,029630,0,0,0,1,0
n,029631,0,0,0,1,7
n,029632,0,0,0,1,1
n,029633,0,0,0,1,1
n,029634,0,0,0,1,0
n,029635,0,0,0,1,0
n,029636,0,0,0,1,0
n,029637,0,0,0,1,1
n,029638,0,0,0,1,0
n,029639,0,0,0,1,0
n,029640,0,0,0,1,0
n,029641,0,0,0,1,2
n,029642,0,0,0,1,9
n,029643,0,0,0,1,2
n,029644,0,0,0,1,10
n,029645,0,0,0,1,12
n,029646,0,0,0,1,0
n,029647,0,0,0,1,1
n,029648,0,0,0,1,0
n,029649,0,0,0,1,0
n,029650,0,0,0,1,5
n,029651,0,0,0,1,0
n,029652,0,0,0,1,1
n,029653,0,0,0,1,0
n,029654,0,0,0,1,0
n,029655,0,0,0,1,0
n,029656,0,0,0,1,8
n,029657,0,0,0,1,0
n,029658,0,0,0,1,0
n,029659,0,0,0,1,0
n,029660,0,0,0,1,0
n,029661,0,0,0,1,0
n,029662,0,0,0,1,0
n,029663,0,0,0,1,0
n,029664,0,0,0,1,15
n,029665,0,0,0,1,0
n,029666,0,0,0,1,0
n,029667,0,0,0,1,0
n,029668,0,0,0,1,0
n,029669,0,0,0,1,3
n,029670,0,0,0,1,2
n,029671,0,0,0,1,1
n,029672,0,0,0,1,0
n,029673,0,0,0,1,0
n,029674,0,0,0,1,0
n,029675,0,0,0,1,0
n,029676,0,0,0,1,0
n,029677,0,0,0,1,16
n,029678,0,0,0,1,0
n,029679,0,0,0,1,0
n,029680,0,0,0,1,9
n,029681,0,0,0,1,12
n,029682,0,0,0,1,0
n,029683,0,0,0,1,1
n,029684,0,0,0,1,4
n,029685,0,0,0,1,0
n,029686,0,0,0,1,0
n,029687,0,0,0,1,9
n,029688,0,0,0,1,0
n,029689,0,0,0,1,0
n,029690,0,0,0,1,0
n,029691,0,0,0,1,0
n,029692,2,0,0,1,6
n,029693,0,0,0,1,0
n,029694,0,0,0,1,0
n,029695,0,0,0,1,9
n,029696,0,0,0,1,0
n,029697,0,0,0,1,1
n,029698,0,0,0,1,3
n,029699,0,0,0,1,2
n,029700,0,0,0,1,1
n,029701,0,0,0,1,0
n,029702,0,0,0,1,0
n,029703,0,0,0,1,0
n,029704,0,1,0,1,0
n,029705,0,0,0,1,0
n,029706,0,0,0,1,0
n,029707,0,0,0,1,0
n,029708,0,0,0,1,1
n,029709,0,0,0,1,0
n,029710,0,0,0,1,0
n,029711,0,0,0,1,0
n,029712,0,0,0,1,0
n,029713,0,0,0,1,0
n,029714,0,0,0,1,0
n,029715,0,0,0,1,7
n,029716,0,0,0,1,0
n,029717,0,0,0,1,17
n,029718,0,0,0,1,6
n,029719,0,0,1,1,1
n,029720,0,0,0,1,2
n,029721,0,0,0,1,0
n,029722,0,0,0,1,11
n,029723,0,0,0,1,0
n,029724,0,0,0,1,9
n,029725,0,0,0,1,31
n,029726,0,0,0,1,2
n,029727,0,0,0,1,1
n,029728,1,0,0,1,5
n,029729,0,0,0,1,0
n,029730,0,0,0,1,2
n,029731,0,0,0,1,0
n,029732,0,0,0,1,7
p,029733,0,0,1,1,0
n,029734,0,0,0,1,19
n,029735,0,0,0,1,7
n,029736,0,0,0,1,7
n,029737,0,0,0,1,0
n,029738,0,0,0,1,0
n,029739,0,0,0,1,10
n,029740,0,0,0,1,0
n,029741,0,0,0,1,3
n,029742,0,0,0,1,0
n,029743,0,0,0,1,0
n,029744,0,0,0,1,0
n,029745,0,0,0,1,0
n,029746,0,0,0,1,0
n,029747,0,0,0,1,0
n,029748,0,0,0,1,0
n,029749,0,0,0,1,26
n,029750,0,0,0,1,1
n,029751,0,0,0,1,10
n,029752,0,0,0,1,47
n,029753,0,0,0,1,5
n,029754,0,0,0,1,0
n,029755,0,0,0,1,0
n,029756,0,0,0,1,3
n,029757,0,0,0,1,1
n,029758,0,0,0,1,0
n,029759,0,0,0,1,0
n,029760,0,0,0,1,0
n,029761,0,0,0,1,0
n,029762,0,0,0,1,0
n,029763,0,0,0,1,17
n,029764,0,0,0,1,0
n,029765,0,0,0,1,0
n,029766,1,0,0,1,23
n,029767,0,0,0,1,1
n,029768,0,0,0,1,3
n,029769,0,0,0,1,3
n,029770,0,0,0,1,2
n,029771,0,0,0,1,2
n,029772,0,0,0,1,0
n,029773,0,0,0,1,0
n,029774,0,0,0,1,0
n,029775,0,0,0,1,0
n,029776,0,0,0,1,0
n,029777,0,0,0,1,9
n,029778,0,0,0,1,1
n,029779,0,0,0,1,0
n,029780,0,0,0,1,0
n,029781,0,0,0,1,0
n,029782,0,0,0,1,26
n,029783,0,0,0,1,3
n,029784,0,0,0,1,0
n,029785,0,0,0,1,0
n,029786,0,0,0,1,139
n,029787,0,0,0,1,6
n,029788,0,0,0,1,54
n,029789,0,0,1,1,4
n,029790,0,0,0,1,7
n,029791,0,0,0,1,22
n,029792,0,0,0,1,0
n,029793,0,0,0,1,0
n,029794,0,0,0,1,26
n,029795,0,0,0,1,0
n,029796,0,0,0,1,0
n,029797,0,0,0,1,0
n,029798,0,0,0,1,0
n,029799,0,0,0,1,2
n,029800,0,0,0,1,1
n,029801,0,0,0,1,0
n,029802,1,0,0,1,3
n,029803,0,0,0,1,0
n,029804,0,0,0,1,2
n,029805,0,0,0,1,2
n,029806,0,0,0,1,2
n,029807,0,0,0,1,0
n,029808,0,0,0,1,0
n,029809,0,0,0,1,0
n,029810,0,0,0,1,0
n,029811,0,0,0,1,7
n,029812,0,0,0,1,3
n,029813,0,0,0,1,0
n,029814,0,0,0,1,0
n,029815,1,0,0,1,0
n,029816,3,0,0,1,0
n,029817,0,0,0,1,0
n,029818,0,0,0,1,8
n,029819,0,0,0,1,10
n,029820,0,0,0,1,2
n,029821,0,0,0,1,0
n,029822,0,0,0,1,0
n,029823,0,0,0,1,1
n,029824,0,0,0,1,0
n,029825,0,0,0,1,0
n,029826,0,0,0,1,1
n,029827,0,0,0,1,0
n,029828,0,0,0,1,4
n,029829,0,0,0,1,3
n,029830,0,0,0,1,0
n,029831,0,0,0,1,0
n,029832,0,0,0,1,0
n,029833,0,0,0,1,0
n,029834,0,0,0,1,0
n,029835,0,0,0,1,0
n,029836,0,0,0,1,0
n,029837,0,0,0,1,1
n,029838,0,0,0,1,1
n,029839,0,0,0,1,12
n,029840,0,0,0,1,0
n,029841,0,0,0,1,0
n,029842,0,0,0,1,1
n,029843,1,0,0,1,1
n,029844,0,0,0,1,0
n,029845,0,0,0,1,0
n,029846,0,0,0,1,0
n,029847,0,0,0,1,10
n,029848,0,0,0,1,0
n,029849,1,0,0,1,6
n,029850,0,0,0,1,0
n,029851,0,0,0,1,15
n,029852,0,0,0,1,6
n,029853,0,0,0,1,6
n,029854,0,0,0,1,2
n,029855,0,0,0,1,0
n,029856,0,0,0,1,0
n,029857,0,0,0,1,0
n,029858,0,0,0,1,0
n,029859,1,0,0,1,0
n,029860,0,0,0,1,5
n,029861,0,0,0,1,5
n,029862,0,0,0,1,0
n,029863,0,0,0,1,1
n,029864,1,0,0,1,0
n,029865,0,0,0,1,0
n,029866,0,0,0,1,1
n,029867,0,0,0,1,0
n,029868,0,0,0,1,0
n,029869,0,0,0,1,0
n,029870,0,0,0,1,0
n,029871,0,0,0,1,0
n,029872,0,0,0,1,1
n,029873,0,0,0,1,0
n,029874,0,0,0,1,0
n,029875,0,0,0,1,0
n,029876,0,0,0,1,0
n,029877,0,0,0,1,1
n,029878,0,0,0,1,3
n,029879,0,0,0,1,3
n,029880,0,0,0,1,6
n,029881,0,0,0,1,0
n,029882,0,0,0,1,38
n,029883,0,0,0,1,0
n,029884,0,0,0,1,1
n,029885,0,0,0,1,28
n,029886,0,0,0,1,1
n,029887,0,0,0,1,0
n,029888,0,0,0,1,0
n,029889,0,0,0,1,0
n,029890,0,0,0,1,18
n,029891,0,0,0,1,0
n,029892,0,0,0,1,0
n,029893,0,0,0,1,1
n,029894,0,0,0,1,0
n,029895,0,0,0,1,0
n,029896,0,0,0,1,0
n,029897,0,0,0,1,0
n,029898,0,0,0,1,0
n,029899,0,0,0,1,0
n,029900,0,0,0,1,9
n,029901,0,0,0,1,3
n,029902,0,0,0,1,0
n,029903,0,0,0,1,0
n,029904,2,0,0,1,0
n,029905,0,0,0,1,1
n,029906,0,0,0,1,1
n,029907,0,0,0,1,8
n,029908,0,0,0,1,1
n,029909,0,0,0,1,0
n,029910,0,0,0,1,54
n,029911,0,0,0,1,0
n,029912,0,0,0,1,0
n,029913,0,0,0,1,0
n,029914,0,0,0,1,0
n,029915,0,0,0,1,0
n,029916,0,0,0,1,6
n,029917,0,0,0,1,10
n,029918,0,0,0,1,0
n,029919,0,0,0,1,6
n,029920,0,0,0,1,0
n,029921,0,0,0,1,0
n,029922,0,0,0,1,0
n,029923,0,0,0,1,0
n,029924,0,0,0,1,0
n,029925,0,0,0,1,17
n,029926,0,0,0,1,0
n,029927,0,0,0,1,1
n,029928,0,0,0,1,0
n,029929,0,0,0,1,42
n,029930,0,0,0,1,9
n,029931,0,0,0,1,0
n,029932,0,0,0,1,0
n,029933,0,0,0,1,9
n,029934,0,0,0,1,4
n,029935,1,0,0,1,0
n,029936,0,0,0,1,0
n,029937,0,0,0,1,14
n,029938,0,0,0,1,1
n,029939,0,0,0,1,0
n,029940,0,0,0,1,0
n,029941,0,0,0,1,0
n,029942,0,0,0,1,10
n,029943,0,0,0,1,14
n,029944,0,0,0,1,0
n,029945,0,0,0,1,0
n,029946,0,0,0,1,7
n,029947,0,0,0,1,1
n,029948,0,0,0,1,24
n,029949,0,0,0,1,0
n,029950,1,0,0,1,0
n,029951,0,0,0,1,0
n,029952,0,0,0,1,0
n,029953,0,0,0,1,3
n,029954,0,0,0,1,0
n,029955,0,0,0,1,1
n,029956,0,0,0,1,10
n,029957,0,0,0,1,1
n,029958,0,0,0,1,0
n,029959,0,0,0,1,3
n,029960,0,0,0,1,0
n,029961,0,0,0,1,6
n,029962,0,0,0,1,31
n,029963,0,0,0,1,2
n,029964,0,0,0,1,1
n,029965,0,0,0,1,14
n,029966,0,0,0,1,0
n,029967,0,0,0,1,1
n,029968,2,0,0,1,4
n,029969,0,0,0,1,1
n,029970,0,0,0,1,0
n,029971,0,0,0,1,11
n,029972,0,0,0,1,0
n,029973,0,0,0,1,0
n,029974,0,0,0,1,0
n,029975,0,0,0,1,0
n,029976,0,0,0,1,0
n,029977,0,0,0,1,0
n,029978,0,0,0,1,2
n,029979,0,0,0,1,0
n,029980,0,0,0,1,0
n,029981,0,0,0,1,0
n,029982,0,0,0,1,0
n,029983,0,0,0,1,1
n,029984,0,0,0,1,0
n,029985,1,0,0,1,0
n,029986,0,0,0,1,2
n,029987,0,0,0,1,6
n,029988,0,0,0,1,1
n,029989,0,0,0,1,0
n,029990,0,0,0,1,0
n,029991,0,0,0,1,1
n,029992,0,0,0,1,1
n,029993,0,0,0,1,12
n,029994,0,0,0,1,0
n,029995,0,0,0,1,6
n,029996,0,0,0,1,0
n,029997,0,0,0,1,0
n,029998,0,0,0,1,8
n,029999,0,0,0,1,0
n,030000,0,0,0,1,1
n,030001,0,0,0,1,0
n,030002,0,0,0,1,0
n,030003,0,0,0,1,0
n,030004,0,0,0,1,0
n,030005,0,0,0,1,1
n,030006,0,0,0,1,11
n,030007,0,0,0,1,1
n,030008,0,0,0,1,0
n,030009,0,0,0,1,0
n,030010,0,0,0,1,0
n,030011,0,0,0,1,0
n,030012,0,0,0,1,0
n,030013,0,0,0,1,0
n,030014,0,0,0,1,10
n,030015,0,0,0,1,0
n,030016,0,0,0,1,0
n,030017,0,0,0,1,3
n,030018,0,0,0,1,4
n,030019,0,0,0,1,0
p,030020,0,0,0,1,0
n,030021,0,0,0,1,0
n,030022,0,0,0,1,0
n,030023,0,0,0,1,1
n,030024,0,0,0,1,2
n,030025,0,0,0,1,2
n,030026,0,0,0,1,0
n,030027,0,0,0,1,0
n,030028,0,0,0,1,0
n,030029,0,0,0,1,0
n,030030,0,0,0,1,10
n,030031,1,0,0,1,1
n,030032,0,0,0,1,0
n,030033,0,0,0,1,1
n,030034,0,0,0,1,0
n,030035,0,0,0,1,3
n,030036,0,0,0,1,0
n,030037,0,0,0,1,0
n,030038,0,0,0,1,0
n,030039,0,0,0,1,1
n,030040,0,0,0,1,0
n,030041,0,0,0,1,0
n,030042,0,0,0,1,0
n,030043,0,0,0,1,9
n,030044,0,0,0,1,15
n,030045,0,0,0,1,18
n,030046,0,0,0,1,1
n,030047,1,0,0,1,8
n,030048,0,0,0,1,0
n,030049,0,0,0,1,4
n,030050,0,0,0,1,5
n,030051,0,0,0,1,0
n,030052,0,0,0,1,0
n,030053,0,0,0,1,1
n,030054,0,0,0,1,0
n,030055,0,0,0,1,4
n,030056,0,0,0,1,0
n,030057,1,0,0,1,2
n,030058,0,0,0,1,0
n,030059,0,0,0,1,0
n,030060,0,0,0,1,0
n,030061,0,0,0,1,28
n,030062,0,0,0,1,0
n,030063,0,0,0,1,6
n,030064,0,0,0,1,0
n,030065,0,0,0,1,9
n,030066,0,0,0,1,0
n,030067,0,0,0,1,8
n,030068,0,0,0,1,0
n,030069,0,0,0,1,0
n,030070,0,0,0,1,0
n,030071,0,0,0,1,0
n,030072,0,0,0,1,2
n,030073,0,0,0,1,0
n,030074,0,0,0,1,0
n,030075,0,0,0,1,5
n,030076,0,0,0,1,0
n,030077,0,0,0,1,0
n,030078,0,0,0,1,0
n,030079,0,0,0,1,1
n,030080,0,0,0,1,0
n,030081,1,0,0,1,0
n,030082,0,0,0,1,18
n,030083,0,0,0,1,0
n,030084,0,0,0,1,6
n,030085,0,0,0,1,1
n,030086,0,0,0,1,4
n,030087,0,0,0,1,2
n,030088,0,0,0,1,2
n,030089,1,0,0,1,0
n,030090,0,0,0,1,0
n,030091,0,0,0,1,0
n,030092,0,0,0,1,2
n,030093,0,0,0,1,0
n,030094,0,0,0,1,9
n,030095,0,0,0,1,1
n,030096,0,0,0,1,0
n,030097,0,0,0,1,0
n,030098,0,0,1,1,0
p,030099,0,0,0,1,0
n,030100,0,0,0,1,0
n,030101,0,0,0,1,0
n,030102,0,0,0,1,0
d,030103,0,0,0,1,0
n,030104,0,0,0,1,0
n,030105,0,0,0,1,2
d,030106,0,0,0,1,16
n,030107,0,0,0,1,14
n,030108,0,0,0,1,23
n,030109,0,0,0,1,1
n,030110,0,0,0,1,0
n,030111,0,0,0,1,0
n,030112,0,0,0,1,9
n,030113,0,0,0,1,0
n,030114,0,0,0,1,1
n,030115,0,0,0,1,6
n,030116,0,0,0,1,0
n,030117,0,0,0,1,0
p,030118,0,0,1,1,0
n,030119,0,0,0,1,0
n,030120,0,0,0,1,0
n,030121,0,0,0,1,1
n,030122,0,0,0,1,1
n,030123,0,0,0,1,2
n,030124,0,0,0,1,9
n,030125,0,0,0,1,3
n,030126,0,0,0,1,0
n,030127,0,0,0,1,0
n,030128,0,0,0,1,0
n,030129,0,0,0,1,0
n,030130,0,0,0,1,0
n,030131,0,0,0,1,0
d,030132,0,0,0,1,1
n,030133,0,0,0,1,2
n,030134,0,0,0,1,0
n,030135,0,0,0,1,1
n,030136,0,0,0,1,0
n,030137,0,0,0,1,0
n,030138,0,0,0,1,2
n,030139,0,0,0,1,12
n,030140,0,0,0,1,9
n,030141,0,0,0,1,10
n,030142,0,0,0,1,5
n,030143,0,0,0,1,0
n,030144,0,0,0,1,0
n,030145,0,0,0,1,0
n,030146,0,0,0,1,0
n,030147,0,0,0,1,1
d,030148,1,0,0,1,2
d,030149,6,0,0,1,0
n,030150,0,0,0,1,0
n,030151,0,0,0,1,0
n,030152,0,0,0,1,0
n,030153,0,0,0,1,0
n,030154,2,0,0,1,4
n,030155,0,0,0,1,0
n,030156,5,0,0,1,6
n,030157,0,0,0,1,6
n,030158,1,0,0,1,2
n,030159,0,0,0,1,0
n,030160,0,0,0,1,0
n,030161,0,0,0,1,30
n,030162,0,0,0,1,17
n,030163,0,0,0,1,1
n,030164,0,0,0,1,8
n,030165,0,0,0,1,1
n,030166,0,0,0,1,14
n,030167,0,0,0,1,0
n,030168,0,0,0,1,0
n,030169,0,0,0,1,0
n,030170,0,0,0,1,0
n,030171,0,0,0,1,6
n,030172,0,0,0,1,18
n,030173,0,0,0,1,13
n,030174,0,0,0,1,0
n,030175,0,0,0,1,0
n,030176,0,0,0,1,3
n,030177,0,0,0,1,0
n,030178,0,0,0,1,0
n,030179,0,0,0,1,0
n,030180,0,0,0,1,0
n,030181,0,0,0,1,23
n,030182,0,0,0,1,0
d,030183,0,0,0,1,0
n,030184,0,0,0,1,1
n,030185,0,0,0,1,2
n,030186,0,0,0,1,6
n,030187,0,0,0,1,0
n,030188,0,0,0,1,1
n,030189,0,0,0,1,0
n,030190,1,0,0,1,1
n,030191,0,0,0,1,0
n,030192,0,0,0,1,0
n,030193,0,0,0,1,0
n,030194,0,0,0,1,0
n,030195,0,0,0,1,0
n,030196,0,0,0,1,0
n,030197,0,0,0,1,0
n,030198,0,0,0,1,0
n,030199,0,0,0,1,17
n,030200,0,0,0,1,1
n,030201,0,0,0,1,0
n,030202,0,0,0,1,4
n,030203,0,0,0,1,0
n,030204,0,0,0,1,0
n,030205,0,0,0,1,0
n,030206,0,0,0,1,0
n,030207,0,0,0,1,0
n,030208,0,0,0,1,0
n,030209,0,0,0,1,0
n,030210,0,0,0,1,1
n,030211,0,0,0,1,0
n,030212,0,0,0,1,0
n,030213,0,0,0,1,0
n,030214,0,0,0,1,0
n,030215,0,0,0,1,0
n,030216,0,0,0,1,0
n,030217,0,0,0,1,23
n,030218,0,0,0,1,9
n,030219,0,0,0,1,0
n,030220,0,0,0,1,0
n,030221,0,0,0,1,0
n,030222,1,0,0,1,4
n,030223,0,0,0,1,0
n,030224,1,0,0,1,1
n,030225,0,0,0,1,0
n,030226,0,0,0,1,9
n,030227,0,0,0,1,0
n,030228,0,0,0,1,0
n,030229,0,0,0,1,0
n,030230,0,0,1,1,0
n,030231,0,0,0,1,1
n,030232,0,0,0,1,0
n,030233,0,0,0,1,0
d,030234,4,0,0,1,0
n,030235,0,0,0,1,0
n,030236,0,0,0,1,0
n,030237,0,0,0,1,0
n,030238,0,0,0,1,3
n,030239,0,0,0,1,0
n,030240,0,0,0,1,0
n,030241,0,0,0,1,12
n,030242,0,0,0,1,2
n,030243,0,0,0,1,12
n,030244,0,0,0,1,0
n,030245,0,0,0,1,2
n,030246,0,0,0,1,1
n,030247,0,0,0,1,0
n,030248,0,0,0,1,12
n,030249,0,0,0,1,0
n,030250,0,0,0,1,0
n,030251,0,0,0,1,2
n,030252,0,0,0,1,0
n,030253,0,0,0,1,0
n,030254,0,0,0,1,0
n,030255,0,0,0,1,0
n,030256,0,0,0,1,1
n,030257,0,0,0,1,8
n,030258,0,0,0,1,1
n,030259,0,0,0,1,0
n,030260,0,0,0,1,1
n,030261,0,0,0,1,1
n,030262,0,0,0,1,0
n,030263,0,0,0,1,1
n,030264,0,0,0,1,0
n,030265,0,0,0,1,0
n,030266,0,0,0,1,0
n,030267,0,0,0,1,6
n,030268,0,0,0,1,0
n,030269,0,0,0,1,0
d,030270,0,0,0,1,0
n,030271,0,0,0,1,0
n,030272,0,0,0,1,5
n,030273,0,0,0,1,0
n,030274,0,0,0,1,0
n,030275,0,0,0,1,3
n,030276,0,0,0,1,3
n,030277,0,0,0,1,1
n,030278,0,0,0,1,2
n,030279,0,0,0,1,3
n,030280,0,0,0,1,0
n,030281,0,0,0,1,0
n,030282,0,0,0,1,17
n,030283,0,0,0,1,0
n,030284,0,0,0,1,0
n,030285,0,0,0,1,0
n,030286,0,0,0,1,1
n,030287,0,0,0,1,4
n,030288,0,0,0,1,0
n,030289,0,0,0,1,0
n,030290,0,0,0,1,0
n,030291,1,0,0,1,1
n,030292,0,0,0,1,0
n,030293,0,0,0,1,6
n,030294,0,0,0,1,0
n,030295,0,0,0,1,7
n,030296,0,0,0,1,0
n,030297,0,0,0,1,0
n,030298,0,0,0,1,0
n,030299,0,0,0,1,0
d,030300,1,0,0,1,0
n,030301,0,0,0,1,8
n,030302,0,0,0,1,0
n,030303,0,0,0,1,20
n,030304,0,0,0,1,0
n,030305,0,0,0,1,4
n,030306,0,0,0,1,0
n,030307,1,0,0,1,1
n,030308,0,0,0,1,0
n,030309,0,0,0,1,2
n,030310,2,0,0,1,2
n,030311,0,0,0,1,0
n,030312,0,0,0,1,0
n,030313,0,0,0,1,1
n,030314,0,0,0,1,2
n,030315,0,0,0,1,1
n,030316,0,0,0,1,1
n,030317,0,0,0,1,63
n,030318,0,0,0,1,7
n,030319,0,0,0,1,0
n,030320,0,0,0,1,9
n,030321,0,0,0,1,4
n,030322,0,0,0,1,0
n,030323,0,0,0,1,0
n,030324,0,0,0,1,0
n,030325,0,0,0,1,4
n,030326,0,0,0,1,0
n,030327,0,0,0,1,0
n,030328,0,0,0,1,1
n,030329,0,0,0,1,0
n,030330,0,0,0,1,0
n,030331,0,0,0,1,0
n,030332,0,0,0,1,11
n,030333,0,0,0,1,0
n,030334,1,0,0,1,0
n,030335,0,0,0,1,0
n,030336,0,0,0,1,19
n,030337,0,0,0,1,0
n,030338,0,0,0,1,0
n,030339,0,0,0,1,0
n,030340,0,0,0,1,2
n,030341,0,0,0,1,0
n,030342,0,0,0,1,0
n,030343,0,0,0,1,0
n,030344,0,0,0,1,13
n,030345,0,0,0,1,20
n,030346,0,0,0,1,0
n,030347,0,0,0,1,0
n,030348,0,0,0,1,0
n,030349,0,0,0,1,0
n,030350,0,0,0,1,0
n,030351,0,0,0,1,2
n,030352,0,0,0,1,0
n,030353,0,0,0,1,3
n,030354,0,0,0,1,0
n,030355,0,0,0,1,10
n,030356,0,0,0,1,0
n,030357,0,0,0,1,0
n,030358,0,0,0,1,0
n,030359,0,0,0,1,0
n,030360,0,0,0,1,0
n,030361,0,0,0,1,0
n,030362,0,0,0,1,0
n,030363,0,0,0,1,20
n,030364,0,0,0,1,0
n,030365,0,0,0,1,5
n,030366,0,0,0,1,0
n,030367,0,0,0,1,0
n,030368,0,0,0,1,0
n,030369,0,0,0,1,0
n,030370,0,0,0,1,17
n,030371,0,0,0,1,2
n,030372,0,0,0,1,0
n,030373,0,0,0,1,2
n,030374,0,0,0,1,0
n,030375,0,0,0,1,1
n,030376,0,0,0,1,1
n,030377,0,0,0,1,10
n,030378,0,0,0,1,0
n,030379,0,0,0,1,0
n,030380,0,0,0,1,3
n,030381,0,0,0,1,6
n,030382,0,0,0,1,0
n,030383,0,0,0,1,15
n,030384,0,0,0,1,2
n,030385,0,0,0,1,0
n,030386,1,0,0,1,0
n,030387,0,0,0,1,3
n,030388,0,0,0,1,1
n,030389,0,0,0,1,0
n,030390,0,0,0,1,0
n,030391,0,0,0,1,0
n,030392,1,0,0,1,0
n,030393,0,0,0,1,0
n,030394,0,0,0,1,2
n,030395,0,0,0,1,7
n,030396,0,0,0,1,0
n,030397,0,0,0,1,0
n,030398,0,0,0,1,0
n,030399,0,0,0,1,0
n,030400,0,0,0,1,4
n,030401,0,0,0,1,0
n,030402,0,0,0,1,0
n,030403,0,0,0,1,3
n,030404,0,0,0,1,9
n,030405,0,0,0,1,0
n,030406,0,0,0,1,0
n,030407,0,0,1,1,0
n,030408,0,0,0,1,15
n,030409,0,0,0,1,26
n,030410,0,0,0,1,0
n,030411,0,0,0,1,0
n,030412,0,0,0,1,1
n,030413,0,0,0,1,1
n,030414,0,0,0,1,1
n,030415,0,0,0,1,0
n,030416,0,0,0,1,0
n,030417,0,0,0,1,7
n,030418,0,0,0,1,1
n,030419,0,0,0,1,1
n,030420,0,0,0,1,1
n,030421,0,0,0,1,0
n,030422,0,0,0,1,4
n,030423,0,0,0,1,9
n,030424,0,0,0,1,0
n,030425,0,0,0,1,1
n,030426,0,0,0,1,3
n,030427,0,0,0,1,0
n,030428,0,0,0,1,0
n,030429,0,0,0,1,0
n,030430,0,0,0,1,27
n,030431,0,0,0,1,0
n,030432,0,0,0,1,0
n,030433,0,0,0,1,0
n,030434,0,0,0,1,0
n,030435,0,0,0,1,12
n,030436,0,0,0,1,0
n,030437,0,0,0,1,10
n,030438,0,0,0,1,0
n,030439,0,0,0,1,0
n,030440,0,0,0,1,0
n,030441,0,0,0,1,0
n,030442,0,0,0,1,1
n,030443,0,0,0,1,1
n,030444,0,0,0,1,0
n,030445,0,0,0,1,0
n,030446,0,0,0,1,13
n,030447,0,0,0,1,0
n,030448,0,0,0,1,6
n,030449,0,0,0,1,0
n,030450,0,0,0,1,2
n,030451,0,0,0,1,2
n,030452,1,0,0,1,0
n,030453,0,0,0,1,0
n,030454,0,0,0,1,0
n,030455,0,0,0,1,0
n,030456,1,0,0,1,0
n,030457,0,0,0,1,6
n,030458,0,0,0,1,0
n,030459,0,0,0,1,0
n,030460,0,0,0,1,1
n,030461,0,0,0,1,0
n,030462,0,0,0,1,0
n,030463,0,0,0,1,3
n,030464,0,0,0,1,7
n,030465,0,0,0,1,1
n,030466,0,0,0,1,0
n,030467,0,0,0,1,28
n,030468,0,0,0,1,0
n,030469,0,0,0,1,3
n,030470,0,0,0,1,0
n,030471,0,0,0,1,0
n,030472,0,0,0,1,0
n,030473,0,0,0,1,0
n,030474,0,0,0,1,2
n,030475,0,0,0,1,0
n,030476,0,0,0,1,3
n,030477,0,0,0,1,0
n,030478,0,0,0,1,0
n,030479,0,0,0,1,0
n,030480,0,0,0,1,0
n,030481,0,0,0,1,0
n,030482,0,0,0,1,10
n,030483,0,0,0,1,0
n,030484,0,0,0,1,0
n,030485,0,0,0,1,0
n,030486,0,0,0,1,10
n,030487,0,0,0,1,6
n,030488,0,0,0,1,0
n,030489,0,0,0,1,6
n,030490,0,0,0,1,0
n,030491,0,0,0,1,0
n,030492,0,0,0,1,0
n,030493,0,0,0,1,0
n,030494,0,0,0,1,0
n,030495,4,0,0,1,0
n,030496,0,0,0,1,0
n,030497,0,0,0,1,0
n,030498,0,0,0,1,0
n,030499,0,0,0,1,0
n,030500,0,0,0,1,1
n,030501,0,0,0,1,1
n,030502,0,0,0,1,0
n,030503,0,0,0,1,0
n,030504,0,0,0,1,0
n,030505,0,0,0,1,6
n,030506,0,0,0,1,2
n,030507,0,0,0,1,0
n,030508,0,0,0,1,3
n,030509,0,0,0,1,0
n,030510,0,0,0,1,6
n,030511,0,0,0,1,0
n,030512,0,0,0,1,1
n,030513,0,0,0,1,0
n,030514,0,1,0,1,0
n,030515,0,0,0,1,3
n,030516,0,0,0,1,2
n,030517,0,0,1,1,0
n,030518,0,0,0,1,3
n,030519,0,0,0,1,0
n,030520,0,0,0,1,4
n,030521,0,0,0,1,0
n,030522,0,0,0,1,6
n,030523,2,0,0,1,2
n,030524,0,0,0,1,0
n,030525,0,0,0,1,0
n,030526,0,0,0,1,3
n,030527,0,0,0,1,3
n,030528,0,0,0,1,2
n,030529,0,0,0,1,0
n,030530,0,0,0,1,9
